Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD16,OUT013,1127.4757944358826
FDW48,OUT046,1127.4757944358826
DRN35,OUT045,1127.4757944358826
FDX25,OUT049,1127.4757944358826
DRD49,OUT049,1127.4757944358826
FDE21,OUT019,1127.4757944358826
FDN44,OUT035,1127.4757944358826
DRC01,OUT049,1127.4757944358826
NCK30,OUT046,1127.4757944358826
FDU39,OUT013,1127.4757944358826
FDB49,OUT013,1127.4757944358826
FDS12,OUT045,1127.4757944358826
FDR57,OUT018,1127.4757944358826
FDX22,OUT027,1127.4757944358826
FDC60,OUT013,1127.4757944358826
NCE42,OUT049,1127.4757944358826
NCK42,OUT049,1127.4757944358826
DRE01,OUT017,1127.4757944358826
FDE57,OUT018,1127.4757944358826
DRK59,OUT019,1127.4757944358826
FDB10,OUT027,1127.4757944358826
FDQ25,OUT046,1127.4757944358826
FDY26,OUT017,1127.4757944358826
FDG28,OUT049,1127.4757944358826
FDM14,OUT049,1127.4757944358826
NCH29,OUT049,1127.4757944358826
FDD48,OUT049,1127.4757944358826
FDC17,OUT045,1127.4757944358826
DRH49,OUT027,1127.4757944358826
FDN44,OUT018,1127.4757944358826
FDC29,OUT045,1127.4757944358826
DRK01,OUT019,1127.4757944358826
FDD48,OUT017,1127.4757944358826
FDB59,OUT013,1127.4757944358826
FDY45,OUT010,1127.4757944358826
FDX60,OUT035,1127.4757944358826
FDT09,OUT010,1127.4757944358826
DRB24,OUT018,1127.4757944358826
FDL13,OUT035,1127.4757944358826
FDN16,OUT035,1127.4757944358826
FDK57,OUT013,1127.4757944358826
FDO22,OUT027,1127.4757944358826
FDC57,OUT010,1127.4757944358826
FDZ13,OUT027,1127.4757944358826
FDW27,OUT013,1127.4757944358826
FDX10,OUT049,1127.4757944358826
FDY08,OUT018,1127.4757944358826
FDA49,OUT017,1127.4757944358826
FDC32,OUT018,1127.4757944358826
FDO04,OUT035,1127.4757944358826
NCZ54,OUT013,1127.4757944358826
FDY40,OUT045,1127.4757944358826
FDW36,OUT045,1127.4757944358826
FDE11,OUT017,1127.4757944358826
DRE37,OUT045,1127.4757944358826
NCK19,OUT017,1127.4757944358826
FDT19,OUT035,1127.4757944358826
FDE56,OUT045,1127.4757944358826
FDZ57,OUT010,1127.4757944358826
FDB35,OUT035,1127.4757944358826
FDF09,OUT010,1127.4757944358826
FDO34,OUT046,1127.4757944358826
FDA55,OUT046,1127.4757944358826
NCM18,OUT035,1127.4757944358826
FDJ20,OUT019,1127.4757944358826
DRQ35,OUT019,1127.4757944358826
FDG02,OUT013,1127.4757944358826
NCU29,OUT018,1127.4757944358826
FDL27,OUT027,1127.4757944358826
NCA54,OUT035,1127.4757944358826
FDJ32,OUT035,1127.4757944358826
FDB21,OUT019,1127.4757944358826
FDR46,OUT035,1127.4757944358826
FDZ32,OUT046,1127.4757944358826
DRF36,OUT017,1127.4757944358826
NCU54,OUT017,1127.4757944358826
NCI31,OUT017,1127.4757944358826
DRA59,OUT035,1127.4757944358826
NCC55,OUT045,1127.4757944358826
FDE44,OUT018,1127.4757944358826
NCN26,OUT018,1127.4757944358826
FDC11,OUT049,1127.4757944358826
FDV24,OUT035,1127.4757944358826
FDR40,OUT019,1127.4757944358826
NCQ17,OUT049,1127.4757944358826
FDC46,OUT045,1127.4757944358826
NCM18,OUT046,1127.4757944358826
FDK16,OUT046,1127.4757944358826
FDI28,OUT017,1127.4757944358826
FDS11,OUT018,1127.4757944358826
DRD13,OUT046,1127.4757944358826
FDL36,OUT035,1127.4757944358826
FDI27,OUT013,1127.4757944358826
FDJ53,OUT019,1127.4757944358826
FDS44,OUT045,1127.4757944358826
FDE28,OUT046,1127.4757944358826
FDQ33,OUT018,1127.4757944358826
FDB37,OUT017,1127.4757944358826
FDQ31,OUT045,1127.4757944358826
NCQ05,OUT046,1127.4757944358826
FDE10,OUT013,1127.4757944358826
FDF38,OUT017,1127.4757944358826
FDE50,OUT019,1127.4757944358826
DRG37,OUT010,1127.4757944358826
NCH06,OUT049,1127.4757944358826
FDY14,OUT045,1127.4757944358826
FDO27,OUT017,1127.4757944358826
FDQ19,OUT049,1127.4757944358826
FDZ26,OUT019,1127.4757944358826
FDN51,OUT013,1127.4757944358826
FDK20,OUT035,1127.4757944358826
FDD40,OUT018,1127.4757944358826
DRI25,OUT018,1127.4757944358826
FDH56,OUT017,1127.4757944358826
FDI36,OUT027,1127.4757944358826
DRH11,OUT018,1127.4757944358826
NCV18,OUT017,1127.4757944358826
DRI01,OUT049,1127.4757944358826
DRE48,OUT049,1127.4757944358826
FDS51,OUT035,1127.4757944358826
FDM38,OUT017,1127.4757944358826
FDB60,OUT027,1127.4757944358826
FDY58,OUT035,1127.4757944358826
FDY22,OUT045,1127.4757944358826
FDF11,OUT027,1127.4757944358826
FDZ51,OUT035,1127.4757944358826
FDQ45,OUT017,1127.4757944358826
FDF17,OUT035,1127.4757944358826
NCF31,OUT027,1127.4757944358826
FDA37,OUT013,1127.4757944358826
FDO51,OUT046,1127.4757944358826
FDF34,OUT013,1127.4757944358826
FDD57,OUT018,1127.4757944358826
FDO37,OUT046,1127.4757944358826
FDR49,OUT049,1127.4757944358826
FDS39,OUT049,1127.4757944358826
FDI48,OUT027,1127.4757944358826
DRM35,OUT049,1127.4757944358826
FDV57,OUT035,1127.4757944358826
FDZ55,OUT013,1127.4757944358826
FDI28,OUT035,1127.4757944358826
FDS21,OUT045,1127.4757944358826
FDT34,OUT013,1127.4757944358826
DRI25,OUT035,1127.4757944358826
FDT47,OUT010,1127.4757944358826
DRH39,OUT045,1127.4757944358826
NCD54,OUT045,1127.4757944358826
FDU16,OUT027,1127.4757944358826
NCW29,OUT045,1127.4757944358826
FDV25,OUT027,1127.4757944358826
FDM56,OUT035,1127.4757944358826
FDZ04,OUT027,1127.4757944358826
FDG59,OUT019,1127.4757944358826
FDI56,OUT045,1127.4757944358826
FDS33,OUT035,1127.4757944358826
FDC23,OUT049,1127.4757944358826
FDT11,OUT049,1127.4757944358826
FDG17,OUT045,1127.4757944358826
FDZ44,OUT045,1127.4757944358826
FDJ52,OUT013,1127.4757944358826
DRI23,OUT046,1127.4757944358826
DRE15,OUT010,1127.4757944358826
NCF07,OUT013,1127.4757944358826
NCR29,OUT049,1127.4757944358826
FDE44,OUT019,1127.4757944358826
FDT23,OUT035,1127.4757944358826
NCG06,OUT017,1127.4757944358826
NCU41,OUT010,1127.4757944358826
FDH46,OUT017,1127.4757944358826
FDV31,OUT013,1127.4757944358826
NCT41,OUT027,1127.4757944358826
FDE22,OUT027,1127.4757944358826
FDC26,OUT045,1127.4757944358826
DRF51,OUT017,1127.4757944358826
NCY53,OUT019,1127.4757944358826
FDY21,OUT017,1127.4757944358826
FDL27,OUT013,1127.4757944358826
FDZ34,OUT049,1127.4757944358826
NCF43,OUT010,1127.4757944358826
FDC21,OUT035,1127.4757944358826
FDL26,OUT013,1127.4757944358826
FDT25,OUT010,1127.4757944358826
NCR30,OUT046,1127.4757944358826
DRL23,OUT019,1127.4757944358826
NCR05,OUT049,1127.4757944358826
NCE19,OUT018,1127.4757944358826
FDY07,OUT035,1127.4757944358826
FDB10,OUT017,1127.4757944358826
FDP57,OUT013,1127.4757944358826
FDU48,OUT019,1127.4757944358826
FDH48,OUT035,1127.4757944358826
FDO33,OUT035,1127.4757944358826
NCU29,OUT045,1127.4757944358826
FDW35,OUT046,1127.4757944358826
FDH05,OUT010,1127.4757944358826
FDP26,OUT049,1127.4757944358826
DRG27,OUT035,1127.4757944358826
FDQ33,OUT046,1127.4757944358826
FDH20,OUT010,1127.4757944358826
FDV14,OUT046,1127.4757944358826
DRD01,OUT046,1127.4757944358826
NCI17,OUT049,1127.4757944358826
FDF39,OUT010,1127.4757944358826
FDX37,OUT046,1127.4757944358826
NCX17,OUT035,1127.4757944358826
FDN03,OUT013,1127.4757944358826
NCS41,OUT010,1127.4757944358826
FDH34,OUT045,1127.4757944358826
NCX53,OUT018,1127.4757944358826
FDY31,OUT046,1127.4757944358826
FDD20,OUT017,1127.4757944358826
FDE51,OUT045,1127.4757944358826
FDV27,OUT046,1127.4757944358826
FDF16,OUT035,1127.4757944358826
FDZ02,OUT049,1127.4757944358826
NCK05,OUT045,1127.4757944358826
FDM12,OUT027,1127.4757944358826
NCA05,OUT018,1127.4757944358826
FDX33,OUT045,1127.4757944358826
FDM25,OUT049,1127.4757944358826
FDE41,OUT018,1127.4757944358826
FDW14,OUT045,1127.4757944358826
NCD30,OUT046,1127.4757944358826
FDB23,OUT010,1127.4757944358826
FDF45,OUT046,1127.4757944358826
FDW20,OUT017,1127.4757944358826
FDF47,OUT045,1127.4757944358826
NCR05,OUT019,1127.4757944358826
DRB01,OUT046,1127.4757944358826
FDE36,OUT013,1127.4757944358826
FDU56,OUT049,1127.4757944358826
FDB23,OUT049,1127.4757944358826
FDN48,OUT049,1127.4757944358826
FDS43,OUT013,1127.4757944358826
NCN05,OUT013,1127.4757944358826
NCL53,OUT049,1127.4757944358826
FDL56,OUT046,1127.4757944358826
FDH17,OUT018,1127.4757944358826
FDP37,OUT046,1127.4757944358826
FDG09,OUT019,1127.4757944358826
FDA55,OUT045,1127.4757944358826
FDX31,OUT049,1127.4757944358826
FDJ41,OUT045,1127.4757944358826
DRC24,OUT045,1127.4757944358826
FDQ21,OUT035,1127.4757944358826
NCT54,OUT045,1127.4757944358826
FDH08,OUT049,1127.4757944358826
FDY38,OUT018,1127.4757944358826
DRM11,OUT010,1127.4757944358826
FDG32,OUT049,1127.4757944358826
NCH18,OUT046,1127.4757944358826
FDI20,OUT035,1127.4757944358826
FDA33,OUT018,1127.4757944358826
FDN45,OUT013,1127.4757944358826
FDT45,OUT010,1127.4757944358826
FDR32,OUT035,1127.4757944358826
FDA48,OUT017,1127.4757944358826
FDN23,OUT017,1127.4757944358826
NCR18,OUT035,1127.4757944358826
FDD45,OUT046,1127.4757944358826
FDI22,OUT018,1127.4757944358826
FDT09,OUT013,1127.4757944358826
DRC24,OUT027,1127.4757944358826
FDT39,OUT046,1127.4757944358826
FDX28,OUT045,1127.4757944358826
FDA50,OUT018,1127.4757944358826
FDT33,OUT027,1127.4757944358826
FDQ60,OUT049,1127.4757944358826
NCM19,OUT018,1127.4757944358826
FDF40,OUT046,1127.4757944358826
NCI30,OUT035,1127.4757944358826
FDK34,OUT049,1127.4757944358826
FDA38,OUT027,1127.4757944358826
FDT02,OUT045,1127.4757944358826
FDC11,OUT017,1127.4757944358826
FDD08,OUT046,1127.4757944358826
NCS29,OUT046,1127.4757944358826
DRI03,OUT010,1127.4757944358826
FDK48,OUT035,1127.4757944358826
FDM52,OUT049,1127.4757944358826
FDP49,OUT035,1127.4757944358826
DRA24,OUT046,1127.4757944358826
NCJ43,OUT049,1127.4757944358826
FDE11,OUT045,1127.4757944358826
FDP01,OUT049,1127.4757944358826
FDQ59,OUT018,1127.4757944358826
FDA43,OUT019,1127.4757944358826
FDL14,OUT017,1127.4757944358826
FDV50,OUT010,1127.4757944358826
FDT01,OUT027,1127.4757944358826
NCC42,OUT035,1127.4757944358826
FDO28,OUT046,1127.4757944358826
FDD32,OUT019,1127.4757944358826
FDV45,OUT035,1127.4757944358826
NCW17,OUT019,1127.4757944358826
NCJ17,OUT027,1127.4757944358826
NCF18,OUT049,1127.4757944358826
FDP01,OUT045,1127.4757944358826
FDH24,OUT045,1127.4757944358826
FDI38,OUT027,1127.4757944358826
FDX03,OUT035,1127.4757944358826
FDY28,OUT046,1127.4757944358826
FDN34,OUT018,1127.4757944358826
FDJ02,OUT045,1127.4757944358826
FDW40,OUT019,1127.4757944358826
FDX03,OUT017,1127.4757944358826
FDE17,OUT027,1127.4757944358826
FDT58,OUT046,1127.4757944358826
FDI38,OUT013,1127.4757944358826
FDW22,OUT035,1127.4757944358826
FDS15,OUT027,1127.4757944358826
NCX06,OUT013,1127.4757944358826
DRK47,OUT035,1127.4757944358826
FDC23,OUT027,1127.4757944358826
FDM56,OUT010,1127.4757944358826
FDP21,OUT046,1127.4757944358826
FDP58,OUT046,1127.4757944358826
FDA27,OUT019,1127.4757944358826
FDK41,OUT019,1127.4757944358826
NCH42,OUT046,1127.4757944358826
FDG29,OUT045,1127.4757944358826
FDW15,OUT018,1127.4757944358826
FDD28,OUT018,1127.4757944358826
FDQ37,OUT049,1127.4757944358826
FDC23,OUT035,1127.4757944358826
FDV13,OUT035,1127.4757944358826
FDK33,OUT046,1127.4757944358826
FDO33,OUT013,1127.4757944358826
FDN21,OUT017,1127.4757944358826
NCW06,OUT027,1127.4757944358826
FDI38,OUT035,1127.4757944358826
FDC21,OUT027,1127.4757944358826
NCS05,OUT046,1127.4757944358826
NCN53,OUT049,1127.4757944358826
FDV40,OUT010,1127.4757944358826
FDG60,OUT017,1127.4757944358826
NCY30,OUT027,1127.4757944358826
FDM40,OUT045,1127.4757944358826
NCO30,OUT046,1127.4757944358826
FDK10,OUT046,1127.4757944358826
FDM36,OUT045,1127.4757944358826
FDN10,OUT013,1127.4757944358826
FDM46,OUT018,1127.4757944358826
FDX50,OUT049,1127.4757944358826
FDP33,OUT045,1127.4757944358826
FDO12,OUT045,1127.4757944358826
FDC28,OUT013,1127.4757944358826
FDO31,OUT045,1127.4757944358826
FDX45,OUT035,1127.4757944358826
FDV21,OUT049,1127.4757944358826
FDH04,OUT049,1127.4757944358826
NCG54,OUT013,1127.4757944358826
FDO13,OUT046,1127.4757944358826
FDA09,OUT027,1127.4757944358826
FDC38,OUT017,1127.4757944358826
NCO42,OUT046,1127.4757944358826
FDL45,OUT049,1127.4757944358826
NCK31,OUT013,1127.4757944358826
FDM39,OUT017,1127.4757944358826
FDC22,OUT010,1127.4757944358826
FDF46,OUT046,1127.4757944358826
FDQ37,OUT045,1127.4757944358826
FDH41,OUT010,1127.4757944358826
FDQ04,OUT046,1127.4757944358826
NCQ02,OUT027,1127.4757944358826
FDJ57,OUT027,1127.4757944358826
NCE07,OUT049,1127.4757944358826
FDE56,OUT013,1127.4757944358826
FDI20,OUT049,1127.4757944358826
FDK36,OUT018,1127.4757944358826
FDP08,OUT027,1127.4757944358826
FDF44,OUT017,1127.4757944358826
NCU53,OUT017,1127.4757944358826
FDF47,OUT035,1127.4757944358826
FDS55,OUT010,1127.4757944358826
FDZ52,OUT010,1127.4757944358826
FDL04,OUT018,1127.4757944358826
NCM26,OUT035,1127.4757944358826
FDX43,OUT049,1127.4757944358826
FDP52,OUT049,1127.4757944358826
DRK49,OUT045,1127.4757944358826
FDE38,OUT013,1127.4757944358826
DRF13,OUT035,1127.4757944358826
FDK41,OUT010,1127.4757944358826
FDJ04,OUT027,1127.4757944358826
FDZ44,OUT018,1127.4757944358826
FDS11,OUT013,1127.4757944358826
FDA55,OUT049,1127.4757944358826
NCW53,OUT046,1127.4757944358826
FDB49,OUT027,1127.4757944358826
FDD23,OUT017,1127.4757944358826
NCV42,OUT045,1127.4757944358826
NCZ29,OUT018,1127.4757944358826
FDQ26,OUT013,1127.4757944358826
FDV08,OUT017,1127.4757944358826
FDC53,OUT049,1127.4757944358826
FDV58,OUT010,1127.4757944358826
NCP02,OUT019,1127.4757944358826
DRI37,OUT045,1127.4757944358826
FDQ12,OUT049,1127.4757944358826
FDE33,OUT046,1127.4757944358826
FDX27,OUT045,1127.4757944358826
FDM22,OUT017,1127.4757944358826
NCH30,OUT019,1127.4757944358826
FDC04,OUT017,1127.4757944358826
FDO38,OUT046,1127.4757944358826
FDV52,OUT027,1127.4757944358826
FDB32,OUT013,1127.4757944358826
FDV43,OUT018,1127.4757944358826
FDI24,OUT018,1127.4757944358826
FDR40,OUT017,1127.4757944358826
FDW02,OUT049,1127.4757944358826
FDE44,OUT049,1127.4757944358826
FDL38,OUT046,1127.4757944358826
NCT54,OUT010,1127.4757944358826
DRJ39,OUT010,1127.4757944358826
FDW55,OUT049,1127.4757944358826
DRF13,OUT019,1127.4757944358826
NCW17,OUT049,1127.4757944358826
FDP13,OUT035,1127.4757944358826
FDS08,OUT018,1127.4757944358826
NCP17,OUT035,1127.4757944358826
NCO53,OUT035,1127.4757944358826
FDH19,OUT045,1127.4757944358826
FDJ04,OUT017,1127.4757944358826
FDG10,OUT049,1127.4757944358826
FDA40,OUT010,1127.4757944358826
FDI53,OUT045,1127.4757944358826
FDU09,OUT010,1127.4757944358826
FDK60,OUT045,1127.4757944358826
FDR43,OUT017,1127.4757944358826
FDW22,OUT017,1127.4757944358826
DRP47,OUT010,1127.4757944358826
DRG48,OUT010,1127.4757944358826
FDA14,OUT035,1127.4757944358826
FDU49,OUT013,1127.4757944358826
FDK28,OUT045,1127.4757944358826
FDT19,OUT046,1127.4757944358826
NCQ42,OUT045,1127.4757944358826
FDD03,OUT045,1127.4757944358826
NCM53,OUT013,1127.4757944358826
NCX53,OUT045,1127.4757944358826
FDV14,OUT027,1127.4757944358826
NCZ54,OUT017,1127.4757944358826
FDB39,OUT013,1127.4757944358826
DRC24,OUT046,1127.4757944358826
FDY36,OUT013,1127.4757944358826
FDN01,OUT035,1127.4757944358826
DRH25,OUT046,1127.4757944358826
FDV08,OUT046,1127.4757944358826
NCP53,OUT049,1127.4757944358826
FDU52,OUT010,1127.4757944358826
NCI42,OUT045,1127.4757944358826
FDZ14,OUT035,1127.4757944358826
FDF11,OUT046,1127.4757944358826
FDQ13,OUT018,1127.4757944358826
FDO32,OUT010,1127.4757944358826
DRJ37,OUT018,1127.4757944358826
FDY43,OUT046,1127.4757944358826
NCT41,OUT017,1127.4757944358826
NCV17,OUT045,1127.4757944358826
FDM04,OUT027,1127.4757944358826
DRB48,OUT018,1127.4757944358826
FDM24,OUT013,1127.4757944358826
FDT37,OUT049,1127.4757944358826
NCO05,OUT010,1127.4757944358826
FDL13,OUT046,1127.4757944358826
FDL15,OUT017,1127.4757944358826
FDB11,OUT018,1127.4757944358826
FDL14,OUT019,1127.4757944358826
FDY10,OUT019,1127.4757944358826
FDJ40,OUT049,1127.4757944358826
NCW18,OUT046,1127.4757944358826
NCY06,OUT013,1127.4757944358826
DRE13,OUT018,1127.4757944358826
FDA26,OUT045,1127.4757944358826
NCE19,OUT010,1127.4757944358826
FDE33,OUT035,1127.4757944358826
DRL59,OUT027,1127.4757944358826
FDY07,OUT046,1127.4757944358826
FDF57,OUT018,1127.4757944358826
FDM58,OUT035,1127.4757944358826
FDP26,OUT027,1127.4757944358826
FDY32,OUT046,1127.4757944358826
FDD51,OUT010,1127.4757944358826
FDU22,OUT018,1127.4757944358826
FDZ49,OUT018,1127.4757944358826
NCI42,OUT017,1127.4757944358826
FDT04,OUT027,1127.4757944358826
NCU41,OUT045,1127.4757944358826
FDS56,OUT045,1127.4757944358826
NCN42,OUT017,1127.4757944358826
FDK34,OUT046,1127.4757944358826
FDB03,OUT017,1127.4757944358826
DRJ25,OUT035,1127.4757944358826
FDT25,OUT027,1127.4757944358826
FDN20,OUT013,1127.4757944358826
FDP09,OUT013,1127.4757944358826
FDM20,OUT019,1127.4757944358826
NCG55,OUT046,1127.4757944358826
NCP14,OUT045,1127.4757944358826
NCH06,OUT046,1127.4757944358826
FDV52,OUT013,1127.4757944358826
NCL07,OUT035,1127.4757944358826
DRJ11,OUT027,1127.4757944358826
DRO59,OUT013,1127.4757944358826
FDW15,OUT010,1127.4757944358826
NCQ30,OUT035,1127.4757944358826
NCN54,OUT019,1127.4757944358826
FDY01,OUT027,1127.4757944358826
FDX39,OUT035,1127.4757944358826
FDH53,OUT027,1127.4757944358826
FDA57,OUT035,1127.4757944358826
NCC07,OUT010,1127.4757944358826
FDU28,OUT013,1127.4757944358826
FDK36,OUT010,1127.4757944358826
FDR36,OUT018,1127.4757944358826
NCQ17,OUT035,1127.4757944358826
FDS28,OUT019,1127.4757944358826
FDE08,OUT045,1127.4757944358826
FDU22,OUT046,1127.4757944358826
FDG41,OUT045,1127.4757944358826
FDO31,OUT010,1127.4757944358826
FDM21,OUT019,1127.4757944358826
FDU40,OUT017,1127.4757944358826
FDV36,OUT018,1127.4757944358826
FDT10,OUT027,1127.4757944358826
FDX38,OUT045,1127.4757944358826
NCU30,OUT027,1127.4757944358826
NCV06,OUT049,1127.4757944358826
FDT16,OUT035,1127.4757944358826
NCP41,OUT027,1127.4757944358826
FDZ56,OUT017,1127.4757944358826
FDC22,OUT035,1127.4757944358826
FDU10,OUT035,1127.4757944358826
FDS46,OUT045,1127.4757944358826
FDO08,OUT049,1127.4757944358826
NCV42,OUT018,1127.4757944358826
FDP33,OUT035,1127.4757944358826
FDJ12,OUT046,1127.4757944358826
FDH04,OUT045,1127.4757944358826
NCU54,OUT013,1127.4757944358826
FDO36,OUT010,1127.4757944358826
FDT37,OUT027,1127.4757944358826
FDD14,OUT010,1127.4757944358826
FDA16,OUT013,1127.4757944358826
NCS42,OUT019,1127.4757944358826
FDP10,OUT019,1127.4757944358826
FDQ28,OUT049,1127.4757944358826
FDK57,OUT010,1127.4757944358826
FDK02,OUT013,1127.4757944358826
FDW47,OUT018,1127.4757944358826
NCC42,OUT018,1127.4757944358826
FDQ37,OUT018,1127.4757944358826
FDL40,OUT046,1127.4757944358826
DRE13,OUT010,1127.4757944358826
FDQ34,OUT027,1127.4757944358826
NCB54,OUT046,1127.4757944358826
FDS48,OUT049,1127.4757944358826
FDO15,OUT045,1127.4757944358826
NCT30,OUT013,1127.4757944358826
FDU49,OUT027,1127.4757944358826
FDE21,OUT046,1127.4757944358826
FDS49,OUT019,1127.4757944358826
FDT38,OUT027,1127.4757944358826
FDZ01,OUT045,1127.4757944358826
FDC41,OUT035,1127.4757944358826
DRG13,OUT010,1127.4757944358826
NCZ42,OUT018,1127.4757944358826
NCM07,OUT045,1127.4757944358826
NCV17,OUT018,1127.4757944358826
DRK39,OUT035,1127.4757944358826
FDS37,OUT018,1127.4757944358826
FDV12,OUT019,1127.4757944358826
NCG19,OUT018,1127.4757944358826
FDS51,OUT013,1127.4757944358826
NCO14,OUT046,1127.4757944358826
FDC38,OUT046,1127.4757944358826
FDN15,OUT046,1127.4757944358826
NCH42,OUT013,1127.4757944358826
FDQ22,OUT046,1127.4757944358826
FDC05,OUT013,1127.4757944358826
FDZ31,OUT013,1127.4757944358826
DRJ23,OUT049,1127.4757944358826
FDC52,OUT035,1127.4757944358826
DRD12,OUT010,1127.4757944358826
FDV55,OUT017,1127.4757944358826
FDD32,OUT046,1127.4757944358826
FDR01,OUT049,1127.4757944358826
FDY08,OUT019,1127.4757944358826
FDQ45,OUT045,1127.4757944358826
DRN11,OUT027,1127.4757944358826
NCS05,OUT018,1127.4757944358826
FDY32,OUT035,1127.4757944358826
NCD31,OUT045,1127.4757944358826
NCE06,OUT049,1127.4757944358826
NCP14,OUT046,1127.4757944358826
NCF18,OUT019,1127.4757944358826
FDF14,OUT018,1127.4757944358826
FDB22,OUT017,1127.4757944358826
NCH54,OUT049,1127.4757944358826
FDU27,OUT035,1127.4757944358826
FDS58,OUT027,1127.4757944358826
NCU29,OUT035,1127.4757944358826
FDJ57,OUT013,1127.4757944358826
FDL56,OUT049,1127.4757944358826
FDH60,OUT035,1127.4757944358826
FDN24,OUT018,1127.4757944358826
FDD02,OUT017,1127.4757944358826
FDP15,OUT017,1127.4757944358826
FDB28,OUT027,1127.4757944358826
DRC49,OUT045,1127.4757944358826
NCG30,OUT018,1127.4757944358826
FDJ14,OUT049,1127.4757944358826
FDL52,OUT045,1127.4757944358826
NCG19,OUT027,1127.4757944358826
NCN41,OUT035,1127.4757944358826
FDW22,OUT013,1127.4757944358826
FDI02,OUT013,1127.4757944358826
FDV51,OUT045,1127.4757944358826
FDV48,OUT046,1127.4757944358826
NCL17,OUT019,1127.4757944358826
FDP46,OUT045,1127.4757944358826
FDU10,OUT045,1127.4757944358826
FDT37,OUT010,1127.4757944358826
FDI27,OUT035,1127.4757944358826
FDN51,OUT046,1127.4757944358826
FDW07,OUT035,1127.4757944358826
FDN45,OUT049,1127.4757944358826
DRN37,OUT027,1127.4757944358826
DRF48,OUT049,1127.4757944358826
FDP38,OUT019,1127.4757944358826
NCX18,OUT027,1127.4757944358826
FDK45,OUT018,1127.4757944358826
FDZ37,OUT049,1127.4757944358826
FDS50,OUT018,1127.4757944358826
NCR54,OUT018,1127.4757944358826
NCS17,OUT035,1127.4757944358826
FDV31,OUT046,1127.4757944358826
DRE27,OUT017,1127.4757944358826
FDN60,OUT013,1127.4757944358826
FDK26,OUT013,1127.4757944358826
FDX37,OUT018,1127.4757944358826
FDW31,OUT046,1127.4757944358826
FDX26,OUT018,1127.4757944358826
DRL49,OUT019,1127.4757944358826
FDU49,OUT017,1127.4757944358826
FDY58,OUT046,1127.4757944358826
FDN03,OUT045,1127.4757944358826
NCV06,OUT010,1127.4757944358826
FDH53,OUT045,1127.4757944358826
FDG31,OUT018,1127.4757944358826
NCC06,OUT045,1127.4757944358826
FDS13,OUT049,1127.4757944358826
FDP16,OUT035,1127.4757944358826
FDA35,OUT013,1127.4757944358826
DRP47,OUT018,1127.4757944358826
FDY28,OUT010,1127.4757944358826
FDY20,OUT035,1127.4757944358826
NCH30,OUT017,1127.4757944358826
NCR29,OUT019,1127.4757944358826
NCP05,OUT013,1127.4757944358826
NCF30,OUT019,1127.4757944358826
FDA08,OUT035,1127.4757944358826
FDN51,OUT027,1127.4757944358826
FDH12,OUT046,1127.4757944358826
FDY39,OUT017,1127.4757944358826
NCO53,OUT045,1127.4757944358826
FDB40,OUT046,1127.4757944358826
FDH02,OUT049,1127.4757944358826
FDY11,OUT027,1127.4757944358826
FDQ09,OUT019,1127.4757944358826
FDP16,OUT013,1127.4757944358826
NCF55,OUT018,1127.4757944358826
FDY09,OUT027,1127.4757944358826
FDY39,OUT045,1127.4757944358826
NCU53,OUT049,1127.4757944358826
NCT41,OUT049,1127.4757944358826
FDJ45,OUT046,1127.4757944358826
FDR28,OUT013,1127.4757944358826
FDN08,OUT013,1127.4757944358826
FDJ07,OUT049,1127.4757944358826
FDZ09,OUT027,1127.4757944358826
FDQ14,OUT017,1127.4757944358826
FDY12,OUT027,1127.4757944358826
FDK57,OUT046,1127.4757944358826
FDD20,OUT049,1127.4757944358826
FDS36,OUT018,1127.4757944358826
FDI40,OUT049,1127.4757944358826
FDJ40,OUT045,1127.4757944358826
FDE08,OUT013,1127.4757944358826
DRK01,OUT013,1127.4757944358826
FDC58,OUT049,1127.4757944358826
FDE50,OUT046,1127.4757944358826
FDX48,OUT035,1127.4757944358826
DRM35,OUT018,1127.4757944358826
FDG41,OUT013,1127.4757944358826
FDB52,OUT046,1127.4757944358826
FDV19,OUT045,1127.4757944358826
DRG48,OUT017,1127.4757944358826
FDI26,OUT013,1127.4757944358826
FDU11,OUT019,1127.4757944358826
FDF59,OUT019,1127.4757944358826
FDR07,OUT049,1127.4757944358826
NCE06,OUT017,1127.4757944358826
FDE10,OUT046,1127.4757944358826
NCO55,OUT046,1127.4757944358826
FDZ13,OUT013,1127.4757944358826
FDT50,OUT017,1127.4757944358826
FDH12,OUT010,1127.4757944358826
FDD21,OUT045,1127.4757944358826
NCM05,OUT013,1127.4757944358826
FDK04,OUT013,1127.4757944358826
FDN33,OUT017,1127.4757944358826
NCM18,OUT010,1127.4757944358826
DRC25,OUT049,1127.4757944358826
FDT47,OUT017,1127.4757944358826
FDD45,OUT027,1127.4757944358826
NCD07,OUT018,1127.4757944358826
NCY54,OUT010,1127.4757944358826
FDL12,OUT049,1127.4757944358826
FDL02,OUT017,1127.4757944358826
FDC60,OUT035,1127.4757944358826
FDR37,OUT017,1127.4757944358826
FDY16,OUT017,1127.4757944358826
FDU26,OUT045,1127.4757944358826
FDN24,OUT013,1127.4757944358826
FDH44,OUT013,1127.4757944358826
FDE23,OUT010,1127.4757944358826
FDW60,OUT017,1127.4757944358826
FDQ55,OUT049,1127.4757944358826
